jst,open,high,low,close,volume
2020/05/01 22:00,19970,19990,19890,19950,3160
2020/05/01 23:00,19950,20020,19900,19970,2773
2020/05/01 00:00,19970,20020,19920,19920,1726
2020/05/01 01:00,19910,19910,19810,19850,1412
2020/05/01 02:00,19840,19880,19820,19870,823
2020/05/01 03:00,19860,19940,19850,19930,732
2020/05/01 04:00,19930,20010,19930,20000,1030
2020/05/01 05:00,20010,20010,19970,19970,325
2020/05/01 08:45,19950,19970,19910,19930,2396
2020/05/01 09:00,19930,19940,19820,19870,9557
2020/05/01 10:00,19860,19870,19730,19770,5485
2020/05/01 11:00,19770,19770,19650,19690,5434
2020/05/01 12:00,19690,19730,19630,19650,4619
2020/05/01 13:00,19650,19720,19630,19650,5508
2020/05/01 14:00,19660,19690,19530,19630,11777
2020/05/01 15:00,19630,19630,19540,19630,9619
2020/05/07 16:30,19570,19570,19510,19560,1428
2020/05/07 17:00,19560,19590,19500,19560,1741
2020/05/07 18:00,19560,19560,19520,19540,732
2020/05/07 19:00,19540,19580,19540,19570,887
2020/05/07 20:00,19580,19590,19530,19560,814
2020/05/07 21:00,19560,19570,19550,19560,509
2020/05/07 22:00,19560,19630,19560,19610,1485
2020/05/07 23:00,19610,19640,19590,19620,2106
2020/05/07 00:00,19610,19610,19480,19490,1284
2020/05/07 01:00,19490,19500,19460,19500,1053
2020/05/07 02:00,19490,19510,19450,19500,959
2020/05/07 03:00,19500,19540,19480,19540,760
2020/05/07 04:00,19550,19570,19510,19530,492
2020/05/07 05:00,19530,19530,19480,19490,371
2020/05/07 08:45,19360,19410,19350,19410,2136
2020/05/07 09:00,19410,19570,19400,19550,9871
2020/05/07 10:00,19560,19620,19530,19560,5348
2020/05/07 11:00,19560,19610,19550,19610,3452
2020/05/07 12:00,19600,19680,19600,19660,3871
2020/05/07 13:00,19670,19710,19640,19670,3697
2020/05/07 14:00,19670,19670,19580,19650,6523
2020/05/07 15:00,19640,19730,19630,19700,5272
2020/05/08 16:30,19740,19790,19730,19760,1649
2020/05/08 17:00,19750,19790,19740,19790,1708
2020/05/08 18:00,19790,19830,19780,19810,1172
2020/05/08 19:00,19810,19850,19770,19780,1231
2020/05/08 20:00,19780,19840,19770,19840,1181
2020/05/08 21:00,19830,19840,19780,19800,1350
2020/05/08 22:00,19800,19830,19770,19810,2236
2020/05/08 23:00,19810,19820,19710,19720,1999
2020/05/08 00:00,19730,19820,19730,19810,1293
2020/05/08 01:00,19810,19820,19780,19790,562
2020/05/08 02:00,19800,19800,19770,19770,307
2020/05/08 03:00,19770,19780,19750,19760,262
2020/05/08 04:00,19760,19770,19730,19770,505
2020/05/08 05:00,19770,19780,19760,19760,139
2020/05/08 08:45,19830,19930,19820,19930,3195
2020/05/08 09:00,19930,20080,19880,20060,13345
2020/05/08 10:00,20070,20070,19920,19960,5881
2020/05/08 11:00,19960,20110,19940,20080,4823
2020/05/08 12:00,20090,20130,20050,20060,3778
2020/05/08 13:00,20070,20120,20040,20110,4111
2020/05/08 14:00,20120,20170,20090,20150,8233
2020/05/08 15:00,20150,20200,20120,20140,7466
2020/05/11 16:30,20140,20140,20080,20090,919
2020/05/11 17:00,20080,20100,20050,20090,1424
2020/05/11 18:00,20090,20100,20060,20100,753
2020/05/11 19:00,20100,20120,20090,20100,729
2020/05/11 20:00,20090,20110,20090,20100,384
2020/05/11 21:00,20100,20190,20080,20150,2328
2020/05/11 22:00,20150,20180,20080,20110,2038
2020/05/11 23:00,20120,20150,20100,20110,2208
2020/05/11 00:00,20110,20160,20100,20150,1359
2020/05/11 01:00,20150,20160,20140,20160,653
2020/05/11 02:00,20160,20160,20110,20120,603
2020/05/11 03:00,20130,20140,20120,20140,356
2020/05/11 04:00,20140,20190,20130,20190,572
2020/05/11 05:00,20190,20230,20190,20230,365
2020/05/11 08:45,20340,20360,20300,20320,2704
2020/05/11 09:00,20320,20430,20290,20420,8909
2020/05/11 10:00,20420,20530,20390,20490,5752
2020/05/11 11:00,20480,20500,20410,20420,3452
2020/05/11 12:00,20420,20490,20410,20490,3096
2020/05/11 13:00,20500,20510,20440,20480,3880
2020/05/11 14:00,20480,20480,20380,20380,6903
2020/05/11 15:00,20380,20490,20330,20490,5668
2020/05/12 16:30,20580,20620,20540,20540,2972
2020/05/12 17:00,20540,20550,20430,20460,2163
2020/05/12 18:00,20460,20460,20350,20410,3007
2020/05/12 19:00,20410,20420,20340,20380,1812
2020/05/12 20:00,20390,20410,20350,20350,1336
2020/05/12 21:00,20350,20380,20320,20340,1807
2020/05/12 22:00,20340,20450,20340,20410,1911
2020/05/12 23:00,20410,20470,20410,20430,2158
2020/05/12 00:00,20440,20470,20430,20470,1236
2020/05/12 01:00,20480,20520,20450,20520,1089
2020/05/12 02:00,20520,20560,20510,20520,772
2020/05/12 03:00,20530,20540,20500,20540,1000
2020/05/12 04:00,20540,20550,20510,20510,971
2020/05/12 05:00,20510,20510,20490,20490,181
2020/05/12 08:45,20470,20470,20400,20410,1602
2020/05/12 09:00,20400,20420,20280,20300,8022
2020/05/12 10:00,20300,20430,20290,20330,6832
2020/05/12 11:00,20330,20390,20310,20350,3604
2020/05/12 12:00,20340,20340,20280,20330,3261
2020/05/12 13:00,20340,20400,20330,20390,3724
2020/05/12 14:00,20390,20450,20370,20370,5415
2020/05/12 15:00,20370,20390,20290,20290,4367
2020/05/13 16:30,20380,20410,20350,20380,1305
2020/05/13 17:00,20390,20390,20340,20380,1983
2020/05/13 18:00,20370,20420,20370,20420,1164
2020/05/13 19:00,20420,20460,20410,20450,1444
2020/05/13 20:00,20450,20480,20440,20450,1072
2020/05/13 21:00,20450,20480,20430,20470,903
2020/05/13 22:00,20470,20490,20390,20420,2335
